scene,patch,camera,iso,lap_gt,overall_gt,sigma_gt,musiq_gt,lap_noisy,overall_noisy,sigma_noisy,musiq_noisy
0122_006_G4_00100_00050_3200_N,010_8_2,G4,100,6.1612547701224685,0.30908476164971355,0.3954794338229733,26.702722549438477,87.13032503216527,0.34780789619131286,2.0141841639696705,20.951553344726562
0122_006_G4_00100_00050_3200_N,010_9_7,G4,100,6.566858177771792,0.31849771646186686,0.40759676786755666,33.32704162597656,87.34717923193239,0.35819009975886945,1.9739911208568364,36.07813262939453
0122_006_G4_00100_00050_3200_N,010_2_0,G4,100,3.036369109293446,0.2577003432493206,0.339763008407534,18.686838150024414,88.24449451919645,0.30248715289932865,2.2536024517624758,16.13416290283203
0123_006_G4_00400_00160_3200_N,010_1_10,G4,400,12.993656852981076,0.29761630732017674,0.5907044191375318,24.694812774658203,292.66635887976736,0.42565754037839304,4.062821140802581,21.109657287597656
0123_006_G4_00400_00160_3200_N,010_4_12,G4,400,15.710250802105293,0.3724295152197981,0.6409563886380657,29.349262237548828,366.8774108653888,0.5305053888990664,4.352926390816972,21.4842529296875
0123_006_G4_00400_00160_3200_N,010_5_12,G4,400,5.594615380978212,0.3185600647351341,0.4754305273275876,19.51133918762207,508.84186299866997,0.5620442138498991,5.519326448703642,18.250102996826172
0125_006_S6_00100_00050_4400_L,010_5_11,S6,100,3.824200924253091,0.38617014012769585,0.37065055462640123,18.84248161315918,222.11914046760648,0.4813879740843281,3.022544277362476,18.41520118713379
0125_006_S6_00100_00050_4400_L,010_1_4,S6,100,3.2332089683040977,0.3559919116979501,0.35409796849535463,20.876596450805664,177.77194410725497,0.4362519731501331,2.965204437011201,16.811275482177734
0125_006_S6_00100_00050_4400_L,010_4_10,S6,100,6.6995877956505865,0.42222785760514436,0.40537914182433016,30.976871490478516,263.1160278310999,0.5388377862096394,3.3518133666612546,34.136497497558594
0126_006_S6_00400_00200_4400_L,010_0_5,S6,400,4.404723029350862,0.24955941574940083,0.40759676786756155,18.25349998474121,636.8628181384411,0.5536677107060247,5.186136709232625,19.201610565185547
0126_006_S6_00400_00200_4400_L,010_1_10,S6,400,4.330611577024683,0.2654801370637162,0.39326180777974207,17.01692008972168,602.5134306997061,0.5460045106026807,4.797310153539336,19.51767921447754
0126_006_S6_00400_00200_4400_L,010_3_7,S6,400,5.924477122491226,0.3775534806808106,0.49582415443769984,26.059539794921875,898.993497149786,0.7728934239820098,6.250828790367289,22.8411865234375
0127_006_S6_01600_00800_4400_L,010_0_0,S6,1600,127.8673386236187,0.32581291654721883,1.6816682447992217,18.186735153198242,7518.7902118132915,0.8441456387364962,17.616236045476423,22.843791961669922
0127_006_S6_01600_00800_4400_L,010_3_9,S6,1600,42.17410267051309,0.409009212053582,1.3380641954126269,16.251678466796875,3630.452093090862,0.8760884109064978,12.141755388332584,14.837790489196777
0127_006_S6_01600_00800_4400_L,010_2_15,S6,1600,35.80980935320258,0.28938791652224816,1.1213367699663437,16.973819732666016,4178.625461048447,0.7952057461379359,12.973798615752457,19.74715805053711
0129_006_GP_00100_00100_4400_N,010_6_6,GP,100,36.4290445370134,0.5006317912891158,0.48267761656467395,36.8211669921875,190.48891853913665,0.566785518419015,1.753937256345706,35.5747184753418
0129_006_GP_00100_00100_4400_N,010_3_8,GP,100,7.420433413004503,0.3375357611137016,0.4158730609330819,20.344022750854492,61.38023728784174,0.3595805209770174,1.5819177352918936,22.894775390625
0129_006_GP_00100_00100_4400_N,010_6_11,GP,100,18.501213326118886,0.4710932932115197,0.5206530336342711,40.89334487915039,142.034965432249,0.5243888700427786,1.756154882388934,23.5357723236084
0130_006_GP_00400_00400_4400_N,010_8_2,GP,400,18.719231020426378,0.32815134875488045,0.6403621775306779,29.774410247802734,301.3350064752158,0.4551596601676781,3.1054450951850616,26.026077270507812
0130_006_GP_00400_00400_4400_N,010_7_12,GP,400,7.005004823207855,0.370777270949598,0.5228706596775058,18.246429443359375,286.0457901728805,0.49558574058329224,3.6037839812196837,16.89737319946289
0130_006_GP_00400_00400_4400_N,010_1_4,GP,400,5.8790127073880285,0.2754815742320134,0.4754305273275879,20.301403045654297,182.23609885177575,0.35834511339899827,2.771008655525082,17.091585159301758
0132_006_GP_00100_00200_5500_L,010_2_11,GP,100,6.383048585616052,0.26290602594636187,0.48814207247957303,18.545886993408203,217.74384581274353,0.3791195462986587,3.003614846801835,18.326248168945312
0132_006_GP_00100_00200_5500_L,010_4_0,GP,100,7.852786464383826,0.2683574377763004,0.5145943666119791,19.20921516418457,259.29940285906196,0.40751450963807523,3.5268622212262186,19.177568435668945
0132_006_GP_00100_00200_5500_L,010_2_5,GP,100,14.077285727253184,0.3334500958388398,0.676714179664439,24.06218719482422,263.68194318469614,0.45748277891496214,2.6501110894138824,22.28618049621582
0133_006_GP_00800_01600_5500_L,010_0_9,GP,800,15.63816469698213,0.26769416040696026,0.7263719380575866,22.239768981933594,1117.9448868536856,0.7469387596324601,7.364520425130638,22.465633392333984
0133_006_GP_00800_01600_5500_L,010_8_8,GP,800,12.48038387298584,0.3006890730533342,0.6999196439251789,18.46704864501953,895.3010688216891,0.7089806575504677,6.046117758553387,20.362276077270508
0133_006_GP_00800_01600_5500_L,010_8_11,GP,800,15.705199926160276,0.29852099269907717,0.7925822825817797,15.477171897888184,919.2860865646508,0.724984738915333,6.782230186225971,17.065277099609375
0134_006_IP_00100_00100_5500_N,010_10_0,IP,100,17.24020529887639,0.3787651632558756,0.898985670218804,25.39035415649414,168.85820937156677,0.4466419018618651,3.4653046251490083,25.04253387451172
0134_006_IP_00100_00100_5500_N,010_4_13,IP,100,7.765514550497755,0.27618791356505307,0.5206530336342701,18.398704528808594,171.35981674841605,0.3570742547868913,2.8687007573755445,17.678836822509766
0134_006_IP_00100_00100_5500_N,010_0_9,IP,100,10.357409343123436,0.30879597075381215,0.5168119926552162,17.156362533569336,165.49891524552368,0.3783588458264224,2.8879059622708585,16.574237823486328
0135_006_IP_00400_00400_5500_N,010_0_7,IP,400,9.116330391727388,0.3043320338189998,0.5289293266998002,22.34563446044922,505.81996892392635,0.5383428424736889,4.453430329818058,19.022506713867188
0135_006_IP_00400_00400_5500_N,010_8_9,IP,400,12.291025575017557,0.43864276772228694,0.7578536953838443,38.382286071777344,443.0892592212185,0.629243496013914,5.988777918202115,22.135757446289062
0135_006_IP_00400_00400_5500_N,010_7_10,IP,400,16.990504599176347,0.4103152125518275,0.6359269254442171,32.31890869140625,720.2319615930319,0.7237616564551055,4.744405565274531,21.034700393676758
0136_006_IP_00800_00800_5500_N,010_7_3,IP,800,13.633846178418025,0.333944784698161,0.8979564663903647,18.568504333496094,658.4175930386409,0.6442229247110084,7.131617128300184,18.255191802978516
0136_006_IP_00800_00800_5500_N,010_8_0,IP,800,14.197299660881981,0.3156681488780474,0.6706555126421442,23.59808349609375,474.8324370512273,0.5367028567220145,5.959593396112264,18.810884475708008
0136_006_IP_00800_00800_5500_N,010_1_5,IP,800,7.587112415349111,0.31623672000333186,0.5289293266997981,16.305747985839844,474.3860996356234,0.5364041896715281,4.727969535091789,17.347843170166016
0137_006_IP_01600_01600_5500_N,010_0_9,IP,1600,10.574954684823751,0.27855408237205925,0.5642521250051273,16.85784912109375,588.9049686172511,0.5593769838562765,5.8049168374383875,19.727277755737305
0137_006_IP_01600_01600_5500_N,010_7_5,IP,1600,10.594281084602699,0.2886164316120058,1.1129808677076358,19.349197387695312,978.9951823146548,0.7578868494671244,10.80988774710959,22.709396362304688
0137_006_IP_01600_01600_5500_N,010_10_13,IP,1600,9.436340323649347,0.3207586982997519,0.722530897078522,17.142818450927734,598.5641168297734,0.609171134196837,6.383228148196651,19.57013702392578
0138_006_IP_00100_00100_3200_L,010_2_10,IP,100,4.4776742903050035,0.2789605698556606,0.4754305273275885,21.78356170654297,210.15670686867088,0.38282526060208294,3.9578819497150426,16.345827102661133
0138_006_IP_00100_00100_3200_L,010_10_10,IP,100,6.0987052319105715,0.28776828334600024,0.6629734306840166,17.975975036621094,246.99131606868468,0.41621783041685867,4.960321283252895,16.251136779785156
0138_006_IP_00100_00100_3200_L,010_9_10,IP,100,7.083967931335792,0.33478788015289507,0.6464208445529707,16.76767921447754,289.66576596256346,0.47979381839490115,4.603273590439574,15.231009483337402
0139_006_IP_00200_00200_3200_L,010_10_10,IP,200,7.322989284060895,0.2859189785979973,0.728589564100818,18.160343170166016,496.27189310546964,0.5333424141312584,7.014995595889086,16.034931182861328
0139_006_IP_00200_00200_3200_L,010_3_0,IP,200,17.621867801761255,0.2583416819609438,0.5989807122030527,19.77496337890625,490.67969626537524,0.50800080733273,6.663868682930722,20.678943634033203
0139_006_IP_00200_00200_3200_L,010_5_8,IP,200,13.776521088322625,0.37349648730300894,0.7269661491649835,23.261310577392578,750.8884156011045,0.7017330242937644,6.664759999591818,17.076797485351562
0140_006_IP_00800_00800_3200_L,010_1_0,IP,800,6.439472611993551,0.2395160001083974,0.5575992468754336,20.305519104003906,695.9242933501955,0.6222451396581261,7.44958059102229,22.542648315429688
0140_006_IP_00800_00800_3200_L,010_8_5,IP,800,10.399703508010134,0.3509167940638983,0.91997350843631,23.985836029052734,617.1740374416113,0.6446796483799488,7.187768546436659,20.096111297607422
0140_006_IP_00800_00800_3200_L,010_3_11,IP,800,6.524717267602682,0.254328857967264,0.6276506323786916,19.252544403076172,738.1973047514912,0.6332290057696596,7.6371817723528785,20.289031982421875
0142_007_N6_00100_00100_4400_N,010_7_12,N6,100,6.834760382538661,0.3262161952966022,0.3827678886709858,35.565345764160156,97.03354983380996,0.36934224567849083,2.0985705095607416,28.963130950927734
0142_007_N6_00100_00100_4400_N,010_7_2,N6,100,9.046127300476655,0.28773107282764004,0.4075967678675623,20.58811378479004,85.63964360952377,0.32817697985694577,1.9596561607690213,21.002063751220703
0142_007_N6_00100_00100_4400_N,010_0_4,N6,100,3.169244931777939,0.3272140397009985,0.32926908929877946,17.505327224731445,83.78995462669991,0.3646450815590726,1.967338242727149,15.9823579788208
0144_007_N6_01600_01600_4400_N,010_7_8,N6,1600,29.947458911454305,0.32133976421422383,0.8929270031965088,45.240966796875,1482.811004593037,0.7639953235523899,8.678647058007785,18.48318099975586
0144_007_N6_01600_01600_4400_N,010_10_12,N6,1600,17.887068486772478,0.2815499948187181,0.7308071901440516,20.812084197998047,1596.379825993441,0.7425460974028172,9.345737304005544,19.624103546142578
0144_007_N6_01600_01600_4400_N,010_4_5,N6,1600,11.462676509283483,0.30790487421361096,0.6359269254442128,30.364402770996094,1393.9368378368672,0.7584530247100464,8.475145779627704,16.815610885620117
0145_007_N6_03200_03200_4400_N,010_8_2,N6,3200,59.76788087841123,0.3089498526904123,1.4809788035697762,27.505367279052734,3539.5604893786367,0.7884934839837829,14.222606220766513,26.055469512939453
0145_007_N6_03200_03200_4400_N,010_7_13,N6,3200,74.60515207587741,0.3537830339916059,1.7186144580403806,21.17247772216797,5487.778030158719,0.8423235796871023,17.384812560731543,16.718549728393555
0145_007_N6_03200_03200_4400_N,010_7_0,N6,3200,81.61117413989268,0.31695379157711384,1.5619591009028218,23.252403259277344,4134.205612983322,0.7965818346154175,15.627708083707361,22.250503540039062
0146_007_N6_00400_00400_4400_N,010_6_13,N6,400,10.351942754350603,0.2994789392066163,0.5250882857207363,30.21615982055664,373.8238687366247,0.46954392126930483,4.55421004315382,18.448810577392578
0146_007_N6_00400_00400_4400_N,010_3_0,N6,400,45.2009055649396,0.3242697314058135,0.49582415443770095,20.430225372314453,356.6417097710073,0.4654735200265933,4.454735307981172,16.16686248779297
0146_007_N6_00400_00400_4400_N,010_2_10,N6,400,5.695247884839773,0.2983326218529421,0.49804178048093234,15.647684097290039,301.6706162279006,0.43715729723729024,4.099013924549989,14.833285331726074
0147_007_G4_00100_00100_4400_L,010_1_2,G4,100,2.278150183847174,0.267216855678475,0.28404658299209423,16.73272132873535,138.36273721582256,0.3445264332883121,2.5184438298592506,16.19077491760254
0147_007_G4_00100_00100_4400_L,010_7_19,G4,100,2.49446091405116,0.27723372078695596,0.32099279623325333,15.669302940368652,200.81243396154605,0.3815491734340589,2.9048935411229397,17.082801818847656
0147_007_G4_00100_00100_4400_L,010_8_11,G4,100,4.35201985295862,0.32176936674468487,0.3932618077797452,22.76105499267578,192.54021786153316,0.4210496905634133,2.6761283908252533,23.135351181030273
0149_007_G4_00800_00800_4400_L,010_3_0,G4,800,16.3115610179957,0.27384444886451076,0.7859294044520858,18.43083953857422,1215.1624266707804,0.7414493721835305,7.542678222399926,18.412841796875
0149_007_G4_00800_00800_4400_L,010_2_1,G4,800,16.363936567446217,0.2946977646148135,0.7964233235608441,15.830881118774414,1273.671581163071,0.7586004919554619,7.664764210725925,16.356529235839844
0149_007_G4_00800_00800_4400_L,010_2_15,G4,800,14.130658037727699,0.268146270830338,0.7241543120143571,16.677724838256836,1370.4603974660859,0.7475232213767345,7.637500209125601,19.260982513427734
0150_007_S6_00100_00100_5500_L,010_4_1,S6,100,4.542702700709924,0.3048435641942221,0.37065055462639834,20.70775604248047,233.472388564609,0.4207222221705398,2.889529377206688,20.255399703979492
0150_007_S6_00100_00100_5500_L,010_10_3,S6,100,3.499694331549108,0.294989971003511,0.356315594538583,17.305274963378906,193.83007954712957,0.39733856910486764,2.7742554853967434,18.862489700317383
0150_007_S6_00100_00100_5500_L,010_7_19,S6,100,3.731765188043937,0.2871886290947261,0.36843292858317045,18.99397850036621,326.109390191501,0.44940998421645423,3.6161984208179736,17.83858299255371
0151_007_S6_00800_00800_5500_L,010_7_13,S6,800,11.662668499862775,0.28761062099112666,0.6254330063354608,24.592288970947266,1669.7181469267234,0.7677636392963976,8.320867266919729,15.828104019165039
0151_007_S6_00800_00800_5500_L,010_2_6,S6,800,8.848993357270956,0.2997018273844625,0.5432642867876153,15.652196884155273,1715.0388845568523,0.7736938535684478,8.270021086311784,15.740184783935547
0151_007_S6_00800_00800_5500_L,010_4_7,S6,800,9.767780249705538,0.29052569133696293,0.5763694590497135,21.791723251342773,1422.4600677692797,0.7614681170372122,7.701768701941236,16.15768814086914
0152_007_S6_01600_01600_5500_L,010_3_0,S6,1600,104.7784166187048,0.3300222395981486,1.6943797899512034,18.978960037231445,6560.848703291267,0.8348466589724313,16.09280391031255,19.107006072998047
0152_007_S6_01600_01600_5500_L,010_8_2,S6,1600,61.28527748212218,0.30578896065802313,1.4682672584177865,18.252029418945312,5427.602237608051,0.819843442437279,14.591415864096552,17.470077514648438
0152_007_S6_01600_01600_5500_L,010_0_8,S6,1600,69.61870956420898,0.30821987055689526,1.4268857930901646,16.11109161376953,4204.833718462847,0.8129461007126668,13.278196163416615,17.794841766357422
0154_007_S6_00400_00400_5500_L,010_0_10,S6,400,9.993057668209076,0.2911094164612857,0.5846457521152376,18.35572052001953,941.4081222377717,0.7201528765046729,6.2381541919704375,16.142213821411133
0154_007_S6_00400_00400_5500_L,010_4_7,S6,400,5.221284013008699,0.287181906611435,0.4423253550654893,20.92697525024414,615.594958386384,0.5799054515937144,5.122303209138013,16.325206756591797
0154_007_S6_00400_00400_5500_L,010_6_9,S6,400,13.469829618697986,0.2968846844876549,0.6298682584219214,37.385467529296875,542.277613713406,0.5504384709246354,4.757711321533908,21.962554931640625
0155_007_GP_00100_00100_5500_N,010_8_4,GP,100,37.155314318602905,0.3486197558759357,0.7616947363629132,19.71035385131836,121.38735764846206,0.3867325400263139,2.125182022079511,23.272634506225586
0155_007_GP_00100_00100_5500_N,010_10_5,GP,100,22.54143817629665,0.31879247135113425,0.862633668085033,21.95987319946289,77.98858642205596,0.3475199818833269,1.9618737868122575,22.27461814880371
0155_007_GP_00100_00100_5500_N,010_10_11,GP,100,21.784475918859243,0.28709342845219543,0.8422400409749246,29.928176879882812,97.86550897359848,0.32370476190075864,2.24976141078341,21.587535858154297
0156_007_GP_00800_00800_5500_N,010_8_10,GP,800,31.23432646691799,0.3540733877256833,0.9492376397193455,30.464618682861328,486.4740407054778,0.5495724497355168,5.01439296251347,17.863285064697266
0156_007_GP_00800_00800_5500_N,010_2_4,GP,800,6.480346620082855,0.31619436515401456,0.5432642867876148,16.91607666015625,396.7364195266273,0.48720214763378367,4.712329596840864,14.511861801147461
0156_007_GP_00800_00800_5500_N,010_7_4,GP,800,40.73201364814304,0.3100119778672942,0.8951446292397404,32.291419982910156,393.5581359406933,0.4678446094448273,4.576662077920805,18.576332092285156
0157_007_GP_01600_01600_5500_N,010_3_2,GP,1600,6.5305174654349685,0.30955861911951293,0.5063180735464575,14.15258502960205,980.7425074540079,0.731434108263725,7.546895978125871,16.020891189575195
0157_007_GP_01600_01600_5500_N,010_1_11,GP,1600,10.175719678401947,0.3152673944840714,0.6276506323786882,16.08875846862793,1684.9720150493085,0.7680699834509689,8.563967377305238,15.9498872756958
0157_007_GP_01600_01600_5500_N,010_4_9,GP,1600,7.65594419464469,0.2914277900789228,0.5636579138977275,20.350894927978516,842.0170575231314,0.6633683570346809,6.7071493375288425,16.766395568847656
0159_007_IP_00100_00100_3200_L,010_10_10,IP,100,27.15862536779605,0.31327169637522595,0.7120369779697707,32.394142150878906,217.777967432281,0.4104046855817829,3.546009148147379,22.327220916748047
0159_007_IP_00100_00100_3200_L,010_3_10,IP,100,4.019071920774877,0.2975405280688249,0.45725452626070767,19.581218719482422,186.92234294465743,0.3923639306536165,3.6903879528539942,15.756245613098145
0159_007_IP_00100_00100_3200_L,010_5_12,IP,100,4.28456101170741,0.29863670209567345,0.4754305273275892,18.336870193481445,204.63267497508787,0.4023692378273319,3.8044734224491417,14.570209503173828
0160_007_IP_00400_00400_3200_L,010_3_7,IP,400,5.332589789992198,0.2907391827138402,0.547699538874075,15.710779190063477,433.4391559623182,0.507348434964779,5.529740758619217,14.896896362304688
0160_007_IP_00400_00400_3200_L,010_1_5,IP,400,5.31509393453598,0.2980190927742882,0.5476995388740741,18.827529907226562,484.9729737115558,0.53181438029763,5.910391961659176,15.7830810546875
0160_007_IP_00400_00400_3200_L,010_6_2,IP,400,5.953574534505606,0.30825650320707276,0.5515405798531404,19.03297233581543,408.01016029622406,0.5046387079146888,5.374273823696445,15.931306838989258
0161_007_IP_00800_00800_3200_L,010_8_12,IP,800,9.047622456913814,0.28055441292290345,0.7021372699684099,19.174789428710938,642.1439323714003,0.6006227308431085,6.381090131346603,19.069917678833008
0161_007_IP_00800_00800_3200_L,010_4_10,IP,800,6.717568104853854,0.29251413436290563,0.6072570052685796,16.49361228942871,608.8340740872081,0.5922119269813034,6.283159201916605,15.930380821228027
0161_007_IP_00800_00800_3200_L,010_9_14,IP,800,11.944446325302124,0.3138206756974592,0.7015430588610122,19.03646469116211,635.442098765634,0.6116127623014076,5.960840096301216,17.846805572509766
0163_007_IP_00100_00100_3200_N,010_8_0,IP,100,65.05964818014763,0.3493303229126034,1.250431019949888,28.36260414123535,187.46976487874053,0.40986279798258174,3.3534367815970936,24.862926483154297
0163_007_IP_00100_00100_3200_N,010_0_10,IP,100,7.065797790884972,0.39587296652823417,0.5311469527430257,14.09703540802002,208.40983436233364,0.48354417414091433,3.8863663676623044,16.375391006469727
0163_007_IP_00100_00100_3200_N,010_8_14,IP,100,23.671408887719736,0.42415516781044554,0.7324306050798824,40.744510650634766,220.78722679521888,0.5098534378124489,3.093624866694174,28.509334564208984
0164_007_IP_00400_00400_3200_N,010_4_1,IP,400,5.434301128378138,0.31809663933744753,0.5063180735464571,15.862646102905273,307.08216855092905,0.4630891099619424,4.877102028657582,16.82143211364746
0164_007_IP_00400_00400_3200_N,010_10_6,IP,400,18.005847241729498,0.34441919199193466,0.7639123624061469,38.411827087402344,352.96499701496214,0.5016339365684932,5.003029057962643,26.958932876586914
0164_007_IP_00400_00400_3200_N,010_1_12,IP,400,6.42967221303843,0.34874695261094546,0.5824281260720074,15.198692321777344,439.73188100918196,0.5448337585048361,5.2501294277135875,15.521247863769531
0165_007_IP_00800_00800_3200_N,010_3_2,IP,800,5.318200524896383,0.3209745875608539,0.5349879937220919,17.837697982788086,410.5659645886626,0.5151740673735508,5.443078509010749,15.732827186584473
0165_007_IP_00800_00800_3200_N,010_10_9,IP,800,19.617599015822634,0.3281339097696405,0.7699710294284325,21.164127349853516,392.03981136507355,0.5045857164626284,5.367461727180394,15.915166854858398
0165_007_IP_00800_00800_3200_N,010_10_7,IP,800,11.583281978033483,0.32090941733326744,0.7164722300562271,28.417572021484375,430.94889150722884,0.5275256808414032,5.480083000226069,18.757753372192383
0166_007_IP_01600_01600_3200_N,010_8_14,IP,1600,9.568641323363408,0.3346121916597109,0.6381445514874465,18.520751953125,591.4028532356024,0.6027109208525148,5.80020581101725,15.708529472351074
0166_007_IP_01600_01600_3200_N,010_1_4,IP,1600,5.324446648126468,0.3124668255967284,0.551540579853139,16.0565185546875,495.75900026317686,0.5451033149153693,6.1414330159742585,15.150280952453613
0166_007_IP_01600_01600_3200_N,010_3_4,IP,1600,5.45394466817379,0.2792875729862878,0.5515405798531392,17.669754028320312,474.41785059776157,0.5184632877917978,5.882809523286132,15.836098670959473
0167_008_N6_00100_00050_4400_L,010_2_2,N6,100,22.637763023376465,0.3344176768887194,0.6833670577941304,26.02916145324707,367.86472487449646,0.509018303145621,4.206526125208626,26.050729751586914
0167_008_N6_00100_00050_4400_L,010_7_4,N6,100,36.93551320186816,0.3200145747747621,0.981748600874044,19.070842742919922,383.8966996760573,0.49574108386237764,4.095549598317805,24.723346710205078
0167_008_N6_00100_00050_4400_L,010_1_13,N6,100,10.939127824269235,0.3125493418270502,0.5333645787862588,17.304445266723633,340.9765302799642,0.4810047221859467,4.087490801612799,16.297073364257812
0168_008_N6_00400_00200_4400_L,010_9_15,N6,400,8.36679041176103,0.31235115458981827,0.5250882857207341,18.13445281982422,756.2870630396064,0.6727294395025369,6.501393486350406,18.28483009338379
0168_008_N6_00400_00200_4400_L,010_3_15,N6,400,10.062121257185936,0.25669998803937266,0.5515405798531402,21.19704818725586,872.45881145983,0.6985156639367947,7.058753905646299,21.769529342651367
0168_008_N6_00400_00200_4400_L,010_1_12,N6,400,11.088637601351365,0.2907845056053436,0.570310792027419,20.59273338317871,883.5206616835203,0.7103628506180246,6.929145053748537,16.978961944580078
0169_008_N6_00800_00400_4400_L,010_8_9,N6,800,24.6498430443462,0.28388903579652597,0.8091348687128251,21.507375717163086,1758.1841062866151,0.7716759791946253,9.409295029765468,22.413726806640625
0169_008_N6_00800_00400_4400_L,010_8_10,N6,800,22.662173637887463,0.2845305237902505,0.790364656538551,21.647918701171875,1744.2699528203811,0.7729766601811457,9.63903110591744,23.310272216796875
0169_008_N6_00800_00400_4400_L,010_2_11,N6,800,20.419006175361574,0.32288871760883425,0.8234698288006479,26.535240173339844,1610.2365761043038,0.7838246209136057,8.879633604790937,16.470062255859375
0170_008_N6_01600_00800_4400_L,010_6_1,N6,1600,52.63093660771847,0.3010800618033399,1.2851596071478146,17.6865234375,2794.356102890335,0.8030871418833495,12.029532161252808,20.703872680664062
0170_008_N6_01600_00800_4400_L,010_5_7,N6,1600,112.1722715459764,0.3695892407631769,1.7297025882565376,28.805227279663086,3307.850281815743,0.8176146793770728,13.311821653275837,20.026840209960938
0170_008_N6_01600_00800_4400_L,010_2_0,N6,1600,42.65378898382187,0.28644456542203506,1.1279100389028553,18.599956512451172,2451.727928902954,0.7997134752321695,10.897658809739669,21.351402282714844
0172_008_G4_00100_00100_4400_N,010_9_6,G4,100,71.65496100392193,0.35606575963091425,1.222790303602685,28.093868255615234,325.92002998292446,0.47590238721697886,3.1967814244595254,34.834999084472656
0172_008_G4_00100_00100_4400_N,010_0_3,G4,100,28.445509431650862,0.35415323823157036,0.7953941197324065,30.111909866333008,273.2040987943765,0.4732824563242855,3.4026595472691974,26.062347412109375
0172_008_G4_00100_00100_4400_N,010_10_11,G4,100,80.60926001495682,0.37106847093601086,1.346934699585545,26.53518295288086,362.95267603895627,0.500367390323693,3.342348651380931,32.140384674072266
0173_008_G4_00400_00400_4400_N,010_7_10,G4,400,50.81870335992426,0.3675423788643275,1.1406215840548395,26.571029663085938,482.01202296838164,0.5622932257317977,4.3180385852326815,28.251270294189453
0173_008_G4_00400_00400_4400_N,010_4_16,G4,400,43.480493769049644,0.3468557483239616,0.9597315588281027,22.250215530395508,630.778792171739,0.6161485843884018,4.990476731197024,21.2310791015625
0173_008_G4_00400_00400_4400_N,010_9_2,G4,400,23.693011946044862,0.3369374762737061,0.8190345767141848,22.583017349243164,617.1180038300809,0.6122762988963353,5.133667113688844,19.095413208007812
0175_008_S6_00100_00025_5500_L,010_2_18,S6,100,7.020420755958185,0.3095381358572484,0.47158948634852366,19.496986389160156,337.06968706450425,0.470126365368257,3.614575005882139,18.006866455078125
0175_008_S6_00100_00025_5500_L,010_0_19,S6,100,8.443802818655968,0.27269969105099157,0.4919831134586354,19.754005432128906,497.0933453887701,0.5223661751024301,4.313444114759862,22.141254425048828
0175_008_S6_00100_00025_5500_L,010_0_0,S6,100,18.66720015904866,0.31625761232276683,0.6690320977063097,20.454124450683594,478.16875990643166,0.5286895265539823,4.195517604185653,19.507104873657227
0177_008_S6_00800_00200_5500_L,010_3_13,S6,800,97.76580810174346,0.383314059293282,1.6039347773378398,33.90372848510742,1823.9764170860872,0.8003314509220576,8.426596834256175,23.415138244628906
0177_008_S6_00800_00200_5500_L,010_8_7,S6,800,57.655911180889234,0.33716731736765515,1.2288489706249792,22.785165786743164,1841.2823886701372,0.7853243121202235,8.280949998141583,24.262929916381836
0177_008_S6_00800_00200_5500_L,010_10_3,S6,800,50.11391406413168,0.3444894407179292,1.1979614244061114,25.349166870117188,2418.8877391607966,0.8009676834663789,9.706965805789673,21.119890213012695
0178_008_S6_01600_00400_5500_L,010_7_11,S6,1600,142.29057839140296,0.37220623604596226,1.7765485094990492,28.845943450927734,3473.559729665285,0.811217893095145,11.661114848205756,26.81117057800293
0178_008_S6_01600_00400_5500_L,010_2_15,S6,1600,128.4558571667876,0.3671542924217069,1.8173357637192755,24.36939239501953,4104.545467838645,0.8256243906034944,13.007397058709744,23.83984375
0178_008_S6_01600_00400_5500_L,010_1_1,S6,1600,96.81423891987652,0.36157126561202396,1.7268907511059062,22.044342041015625,4859.5796047912445,0.8401731228233543,14.450777159956795,17.964611053466797
0179_008_S6_03200_00800_5500_L,010_8_17,S6,3200,312.69580019800924,0.4588767336272679,2.9415639800294238,25.435136795043945,7631.283478397643,0.8668749443650473,18.03016725470094,21.191890716552734
0179_008_S6_03200_00800_5500_L,010_4_3,S6,3200,247.9747413760051,0.42023269086969894,2.587306793147716,27.062484741210938,7515.041663435986,0.8609410150300327,18.081883420750962,21.369056701660156
0179_008_S6_03200_00800_5500_L,010_6_1,S6,3200,306.292110303184,0.4432372564121016,2.864700498010118,23.512523651123047,8545.687130323611,0.8712116766477749,19.088025908100537,22.621007919311523
0180_008_GP_00100_00100_5500_N,010_6_12,GP,100,239.38598390086554,0.4319083471961326,2.1372993561240943,33.12419891357422,611.0479129170999,0.5948545486962774,4.021280457088616,40.181549072265625
0180_008_GP_00100_00100_5500_N,010_8_3,GP,100,283.50958534982055,0.45825029541473083,2.3931110116615932,35.75230407714844,641.7147172649857,0.613532579769007,4.16965952116064,40.16899108886719
0180_008_GP_00100_00100_5500_N,010_0_10,GP,100,24.380921233212575,0.29477976029080416,0.4136554348898551,33.31246566772461,189.84095002687536,0.3804695076860309,2.7563765898835633,37.989017486572266
0181_008_GP_00800_00800_5500_N,010_10_8,GP,800,138.56056805863045,0.3969553258974601,1.8046242185672892,25.221845626831055,899.4346881953534,0.7282544211472239,6.480166820553353,23.91329574584961
0181_008_GP_00800_00800_5500_N,010_10_12,GP,800,70.48068868345581,0.3591423232200607,1.3154529422592844,22.131837844848633,1083.792717567645,0.7781111343991289,7.731902818666349,26.786880493164062
