series_id,compareID1,compareID2,compareFile1,compareFile2,LEFT,RIGHT,Total,max_count,Agreement,MaxVote,num_reviewers,majority_label,label_composition,label_detail_visibility,label_distance_appropriateness,label_dynamic_range,label_exposure_quality,label_field_of_view,label_lighting_quality,label_motion_blur,label_other,label_sharpness,label_subject_interest
002944,1,0,2944-2.JPG,2944-1.JPG,1,2,3,2,0.6666666666666666,0,3,detail_visibility,0,1,0,0,1,0,0,0,0,1,0
002944,1,2,2944-2.JPG,2944-3.JPG,1,1,2,1,0.5,2,2,motion_blur,0,0,0,0,0,0,0,1,0,1,0
002944,2,0,2944-3.JPG,2944-1.JPG,0,3,3,3,1.0,0,3,sharpness,0,0,0,0,0,0,0,0,0,2,1
002944,2,1,2944-3.JPG,2944-2.JPG,6,0,6,6,1.0,2,6,detail_visibility,0,3,1,0,0,0,0,0,1,1,0
002945,0,1,2945-1.JPG,2945-2.JPG,0,4,4,4,1.0,1,4,other,0,0,0,0,0,1,0,0,2,0,1
002945,0,2,2945-1.JPG,2945-3.JPG,3,3,6,3,0.5,2,6,sharpness,1,0,0,0,0,0,0,0,2,3,0
002945,1,0,2945-2.JPG,2945-1.JPG,1,2,3,2,0.6666666666666666,0,3,exposure_quality,0,0,0,0,1,0,1,0,1,0,0
002945,1,2,2945-2.JPG,2945-3.JPG,3,1,4,3,0.75,1,4,sharpness,0,1,0,0,0,1,0,0,0,2,0
002945,2,1,2945-3.JPG,2945-2.JPG,1,3,4,3,0.75,1,4,detail_visibility,0,2,0,0,0,0,0,0,2,0,0
002946,0,1,2946-1.JPG,2946-2.JPG,3,5,8,5,0.625,1,8,sharpness,0,0,0,0,1,0,0,0,2,4,1
002946,1,0,2946-2.JPG,2946-1.JPG,3,2,5,3,0.6,1,5,other,0,0,0,0,1,0,0,0,2,2,0
002947,0,1,2947-1.JPG,2947-2.JPG,0,6,6,6,1.0,1,6,other,0,0,0,0,1,0,0,0,3,1,1
002947,1,0,2947-2.JPG,2947-1.JPG,4,1,5,4,0.8,1,5,sharpness,0,0,0,0,1,0,0,0,1,2,1
002948,0,1,2948-1.JPG,2948-2.JPG,1,7,8,7,0.875,1,8,sharpness,1,0,0,0,1,0,1,0,0,4,1
002948,1,0,2948-2.JPG,2948-1.JPG,3,0,3,3,1.0,1,3,composition,1,0,0,0,0,1,0,0,0,1,0
002949,0,1,2949-1.JPG,2949-2.JPG,3,1,4,3,0.75,0,4,other,0,0,0,0,0,0,0,0,2,2,0
002949,1,0,2949-2.JPG,2949-1.JPG,2,2,4,2,0.5,0,4,composition,1,0,1,0,0,0,0,0,1,1,0
002950,0,1,2950-1.JPG,2950-2.JPG,6,0,6,6,1.0,0,6,lighting_quality,1,0,0,0,2,0,3,0,0,0,0
002950,1,0,2950-2.JPG,2950-1.JPG,3,3,6,3,0.5,0,6,other,1,0,0,0,1,0,1,0,2,1,0
002952,0,1,2952-1.JPG,2952-2.JPG,1,1,2,1,0.5,1,2,other,0,0,0,0,0,0,0,0,2,0,0
002952,0,2,2952-1.JPG,2952-3.JPG,2,2,4,2,0.5,2,4,composition,1,0,0,0,1,0,0,0,1,0,1
002952,1,0,2952-2.JPG,2952-1.JPG,5,1,6,5,0.8333333333333334,1,6,other,1,0,0,0,0,0,0,0,4,0,1
002952,1,2,2952-2.JPG,2952-3.JPG,4,0,4,4,1.0,1,4,other,0,0,0,0,0,0,0,0,4,0,0
002952,2,0,2952-3.JPG,2952-1.JPG,2,2,4,2,0.5,0,4,other,0,0,0,0,0,0,0,0,4,0,0
002952,2,1,2952-3.JPG,2952-2.JPG,1,2,3,2,0.6666666666666666,1,3,other,0,0,0,0,0,0,0,0,3,0,0
002953,0,1,2953-1.JPG,2953-2.JPG,2,0,2,2,1.0,0,2,detail_visibility,0,1,0,0,0,0,0,0,1,0,0
002953,0,2,2953-1.JPG,2953-3.JPG,2,1,3,2,0.6666666666666666,0,3,exposure_quality,0,0,0,0,2,0,1,0,0,0,0
002953,0,3,2953-1.JPG,2953-4.JPG,0,2,2,2,1.0,3,2,other,0,0,0,0,0,0,0,0,2,0,0
002953,1,0,2953-2.JPG,2953-1.JPG,0,1,1,1,1.0,0,1,other,0,0,0,0,0,0,0,0,1,0,0
002953,1,2,2953-2.JPG,2953-3.JPG,1,4,5,4,0.8,2,5,lighting_quality,0,0,0,1,1,0,2,0,1,0,0
002953,1,3,2953-2.JPG,2953-4.JPG,0,3,3,3,1.0,3,3,lighting_quality,0,0,0,0,1,0,2,0,0,0,0
002953,2,1,2953-3.JPG,2953-2.JPG,1,0,1,1,1.0,2,1,dynamic_range,0,0,0,1,0,0,0,0,0,0,0
002953,2,3,2953-3.JPG,2953-4.JPG,2,0,2,2,1.0,2,2,detail_visibility,0,1,0,0,1,0,0,0,0,0,0
002953,3,0,2953-4.JPG,2953-1.JPG,2,2,4,2,0.5,0,4,lighting_quality,0,0,0,0,0,0,2,0,2,0,0
002953,3,1,2953-4.JPG,2953-2.JPG,1,1,2,1,0.5,1,2,detail_visibility,0,1,0,0,0,0,0,0,1,0,0
002954,0,1,2954-1.JPG,2954-2.JPG,2,0,2,2,1.0,0,2,detail_visibility,0,1,0,0,0,0,0,0,1,0,0
002954,1,0,2954-2.JPG,2954-1.JPG,1,2,3,2,0.6666666666666666,0,3,exposure_quality,0,0,0,0,1,1,0,0,1,0,0
002955,0,1,2955-1.JPG,2955-2.JPG,1,0,1,1,1.0,0,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
002955,1,0,2955-2.JPG,2955-1.JPG,3,1,4,3,0.75,1,4,other,0,0,0,0,0,0,0,0,4,0,0
002956,0,1,2956-1.JPG,2956-2.JPG,1,2,3,2,0.6666666666666666,1,3,other,0,0,0,0,0,0,0,0,3,0,0
002956,0,3,2956-1.JPG,2956-4.JPG,1,2,3,2,0.6666666666666666,3,3,subject_interest,0,0,0,0,0,0,0,0,1,0,2
002956,1,0,2956-2.JPG,2956-1.JPG,1,0,1,1,1.0,1,1,subject_interest,0,0,0,0,0,0,0,0,0,0,1
002956,1,2,2956-2.JPG,2956-3.JPG,1,1,2,1,0.5,2,2,exposure_quality,0,0,0,0,1,0,1,0,0,0,0
002956,2,0,2956-3.JPG,2956-1.JPG,4,1,5,4,0.8,2,5,detail_visibility,0,2,0,0,0,1,0,0,2,0,0
002956,2,1,2956-3.JPG,2956-2.JPG,2,0,2,2,1.0,2,2,other,0,0,0,0,0,0,0,0,2,0,0
002956,2,3,2956-3.JPG,2956-4.JPG,2,0,2,2,1.0,2,2,dynamic_range,0,0,0,1,0,0,0,0,0,0,1
002956,3,0,2956-4.JPG,2956-1.JPG,2,0,2,2,1.0,3,2,lighting_quality,0,0,0,0,0,0,1,0,1,0,0
002956,3,1,2956-4.JPG,2956-2.JPG,2,1,3,2,0.6666666666666666,3,3,detail_visibility,0,1,0,0,1,0,0,0,1,0,0
002956,3,2,2956-4.JPG,2956-3.JPG,1,2,3,2,0.6666666666666666,2,3,other,0,0,0,0,0,0,0,0,3,0,0
002958,0,1,2958-1.JPG,2958-2.JPG,0,4,4,4,1.0,1,4,other,0,0,0,0,1,0,1,0,2,0,0
002958,0,2,2958-1.JPG,2958-3.JPG,1,1,2,1,0.5,2,2,other,0,0,0,0,0,0,0,0,1,1,0
002958,1,0,2958-2.JPG,2958-1.JPG,1,1,2,1,0.5,0,2,other,0,0,0,0,0,0,0,0,1,1,0
002958,1,2,2958-2.JPG,2958-3.JPG,3,0,3,3,1.0,1,3,field_of_view,0,0,0,0,1,2,0,0,0,0,0
002958,2,0,2958-3.JPG,2958-1.JPG,2,0,2,2,1.0,2,2,composition,1,0,0,0,0,1,0,0,0,0,0
002958,2,1,2958-3.JPG,2958-2.JPG,2,1,3,2,0.6666666666666666,2,3,field_of_view,0,0,0,0,0,1,1,0,0,1,0
002959,0,1,2959-1.JPG,2959-2.JPG,1,3,4,3,0.75,1,4,detail_visibility,0,1,0,0,1,0,1,0,0,1,0
002959,1,0,2959-2.JPG,2959-1.JPG,2,1,3,2,0.6666666666666666,1,3,detail_visibility,0,1,0,0,1,0,1,0,0,0,0
002960,0,1,2960-1.JPG,2960-2.JPG,0,6,6,6,1.0,1,6,other,1,1,1,0,0,0,0,0,3,0,0
002960,1,0,2960-2.JPG,2960-1.JPG,3,2,5,3,0.6,1,5,other,1,1,0,0,0,1,0,0,2,0,0
002961,0,1,2961-1.JPG,2961-2.JPG,1,0,1,1,1.0,0,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
002961,0,2,2961-1.JPG,2961-3.JPG,5,1,6,5,0.8333333333333334,0,6,composition,2,1,0,0,1,0,0,0,2,0,0
002961,1,0,2961-2.JPG,2961-1.JPG,1,2,3,2,0.6666666666666666,0,3,exposure_quality,0,1,0,0,2,0,0,0,0,0,0
002961,1,2,2961-2.JPG,2961-3.JPG,0,2,2,2,1.0,2,2,composition,1,0,0,0,0,0,0,0,1,0,0
002961,2,0,2961-3.JPG,2961-1.JPG,1,1,2,1,0.5,0,2,detail_visibility,0,1,0,0,1,0,0,0,0,0,0
002961,2,1,2961-3.JPG,2961-2.JPG,4,2,6,4,0.6666666666666666,2,6,other,2,0,0,0,0,1,0,0,3,0,0
002962,0,1,2962-1.JPG,2962-2.JPG,2,3,5,3,0.6,1,5,other,0,0,0,0,0,1,1,0,3,0,0
002962,0,2,2962-1.JPG,2962-3.JPG,4,1,5,4,0.8,0,5,other,1,1,0,0,1,0,0,0,2,0,0
002962,1,0,2962-2.JPG,2962-1.JPG,1,2,3,2,0.6666666666666666,0,3,exposure_quality,0,0,0,0,1,0,1,0,1,0,0
002962,1,2,2962-2.JPG,2962-3.JPG,3,1,4,3,0.75,1,4,composition,1,0,0,0,0,0,0,0,1,1,1
002962,2,0,2962-3.JPG,2962-1.JPG,1,1,2,1,0.5,0,2,exposure_quality,0,0,0,0,1,0,0,0,1,0,0
002962,2,1,2962-3.JPG,2962-2.JPG,2,1,3,2,0.6666666666666666,2,3,other,0,0,0,0,0,0,0,1,2,0,0
002963,0,1,2963-1.JPG,2963-2.JPG,1,5,6,5,0.8333333333333334,1,6,other,0,1,0,0,0,0,0,0,5,0,0
002963,1,0,2963-2.JPG,2963-1.JPG,4,2,6,4,0.6666666666666666,1,6,other,1,0,0,0,0,0,0,0,4,0,1
002965,0,1,2965-1.JPG,2965-2.JPG,3,0,3,3,1.0,0,3,composition,1,1,0,0,0,0,0,0,1,0,0
002965,1,0,2965-2.JPG,2965-1.JPG,0,5,5,5,1.0,0,5,other,0,0,1,0,0,0,0,0,3,1,0
002966,0,1,2966-1.JPG,2966-2.JPG,1,2,3,2,0.6666666666666666,1,3,composition,1,0,0,0,0,1,0,0,0,1,0
002966,1,0,2966-2.JPG,2966-1.JPG,1,0,1,1,1.0,1,1,composition,1,0,0,0,0,0,0,0,0,0,0
002967,0,1,2967-1.JPG,2967-2.JPG,0,1,1,1,1.0,1,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
002967,1,0,2967-2.JPG,2967-1.JPG,1,2,3,2,0.6666666666666666,0,3,detail_visibility,0,1,0,0,1,0,0,0,1,0,0
002969,0,1,2969-1.JPG,2969-2.JPG,1,3,4,3,0.75,1,4,detail_visibility,0,2,0,0,0,0,0,0,0,2,0
002969,1,0,2969-2.JPG,2969-1.JPG,2,2,4,2,0.5,0,4,composition,1,1,0,0,0,1,0,0,0,0,1
002970,0,1,2970-1.JPG,2970-2.JPG,2,1,3,2,0.6666666666666666,0,3,detail_visibility,0,2,0,0,0,0,1,0,0,0,0
002970,1,0,2970-2.JPG,2970-1.JPG,0,5,5,5,1.0,0,5,lighting_quality,1,0,0,0,0,0,2,0,2,0,0
002971,0,1,2971-1.JPG,2971-2.JPG,0,2,2,2,1.0,1,2,detail_visibility,0,1,0,0,0,0,0,0,1,0,0
002971,0,2,2971-1.JPG,2971-3.JPG,3,2,5,3,0.6,0,5,other,0,0,0,0,1,0,0,0,2,2,0
002971,0,3,2971-1.JPG,2971-4.JPG,2,0,2,2,1.0,0,2,detail_visibility,0,1,0,0,0,0,0,0,0,1,0
002971,1,0,2971-2.JPG,2971-1.JPG,2,2,4,2,0.5,0,4,composition,1,1,0,0,1,0,0,0,1,0,0
002971,1,2,2971-2.JPG,2971-3.JPG,1,2,3,2,0.6666666666666666,2,3,sharpness,0,0,0,0,0,0,0,0,1,2,0
002971,1,3,2971-2.JPG,2971-4.JPG,1,2,3,2,0.6666666666666666,3,3,other,0,1,0,0,0,0,0,0,2,0,0
002971,2,0,2971-3.JPG,2971-1.JPG,1,0,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
002971,2,1,2971-3.JPG,2971-2.JPG,0,1,1,1,1.0,1,1,detail_visibility,0,1,0,0,0,0,0,0,0,0,0
002971,2,3,2971-3.JPG,2971-4.JPG,3,1,4,3,0.75,2,4,sharpness,0,0,0,0,0,0,1,0,1,2,0
002971,3,0,2971-4.JPG,2971-1.JPG,2,0,2,2,1.0,3,2,sharpness,0,0,0,0,0,0,0,0,0,1,1
002971,3,1,2971-4.JPG,2971-2.JPG,1,0,1,1,1.0,3,1,subject_interest,0,0,0,0,0,0,0,0,0,0,1
002971,3,2,2971-4.JPG,2971-3.JPG,1,1,2,1,0.5,2,2,sharpness,0,0,0,0,0,0,0,0,0,2,0
002972,0,1,2972-1.JPG,2972-2.JPG,2,3,5,3,0.6,1,5,other,1,0,0,1,1,0,0,0,2,0,0
002972,1,0,2972-2.JPG,2972-1.JPG,4,0,4,4,1.0,1,4,other,0,0,0,0,1,1,0,0,2,0,0
002973,0,1,2973-1.JPG,2973-2.JPG,3,1,4,3,0.75,0,4,exposure_quality,1,0,0,0,2,0,0,0,1,0,0
002973,1,0,2973-2.JPG,2973-1.JPG,2,5,7,5,0.7142857142857143,0,7,exposure_quality,0,0,0,0,3,1,0,0,2,1,0
002974,0,1,2974-1.JPG,2974-2.JPG,1,4,5,4,0.8,1,5,detail_visibility,0,2,0,0,0,0,1,0,0,1,1
002974,1,0,2974-2.JPG,2974-1.JPG,2,0,2,2,1.0,1,2,field_of_view,0,0,0,0,0,1,0,0,0,1,0
002975,0,1,2975-1.JPG,2975-2.JPG,1,0,1,1,1.0,0,1,detail_visibility,0,1,0,0,0,0,0,0,0,0,0
002975,1,0,2975-2.JPG,2975-1.JPG,2,6,8,6,0.75,0,8,exposure_quality,2,0,0,0,3,1,0,0,1,1,0
002976,0,1,2976-1.JPG,2976-2.JPG,0,3,3,3,1.0,1,3,detail_visibility,1,2,0,0,0,0,0,0,0,0,0
002976,1,0,2976-2.JPG,2976-1.JPG,3,1,4,3,0.75,1,4,field_of_view,0,0,0,0,0,2,1,0,0,1,0
002977,0,1,2977-1.JPG,2977-2.JPG,5,1,6,5,0.8333333333333334,0,6,lighting_quality,0,1,0,0,1,0,2,0,1,1,0
002977,1,0,2977-2.JPG,2977-1.JPG,1,2,3,2,0.6666666666666666,0,3,other,0,1,0,0,0,0,0,0,2,0,0
002978,0,1,2978-1.JPG,2978-2.JPG,0,6,6,6,1.0,1,6,other,0,0,0,0,1,0,1,1,3,0,0
002978,1,0,2978-2.JPG,2978-1.JPG,4,0,4,4,1.0,1,4,other,0,1,0,0,1,0,0,0,2,0,0
002979,0,1,2979-1.JPG,2979-2.JPG,2,0,2,2,1.0,0,2,exposure_quality,0,0,0,0,2,0,0,0,0,0,0
002979,0,2,2979-1.JPG,2979-3.JPG,1,3,4,3,0.75,2,4,composition,3,0,0,0,0,1,0,0,0,0,0
002979,0,3,2979-1.JPG,2979-4.JPG,0,2,2,2,1.0,3,2,field_of_view,0,0,0,0,0,1,0,0,1,0,0
002979,1,0,2979-2.JPG,2979-1.JPG,0,1,1,1,1.0,0,1,other,0,0,0,0,0,0,0,0,1,0,0
002979,1,2,2979-2.JPG,2979-3.JPG,0,1,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
002979,1,3,2979-2.JPG,2979-4.JPG,0,1,1,1,1.0,3,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
002979,2,0,2979-3.JPG,2979-1.JPG,0,1,1,1,1.0,0,1,other,0,0,0,0,0,0,0,0,1,0,0
002979,2,1,2979-3.JPG,2979-2.JPG,3,0,3,3,1.0,2,3,lighting_quality,0,0,0,0,0,0,2,0,1,0,0
002979,2,3,2979-3.JPG,2979-4.JPG,4,0,4,4,1.0,2,4,detail_visibility,0,2,0,0,0,0,0,0,0,2,0
002979,3,0,2979-4.JPG,2979-1.JPG,2,0,2,2,1.0,3,2,exposure_quality,0,0,0,0,1,0,0,0,1,0,0
002979,3,1,2979-4.JPG,2979-2.JPG,2,0,2,2,1.0,3,2,other,0,0,0,0,0,0,0,0,2,0,0
002979,3,2,2979-4.JPG,2979-3.JPG,1,0,1,1,1.0,3,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
002980,0,1,2980-1.JPG,2980-2.JPG,0,2,2,2,1.0,1,2,detail_visibility,0,1,0,0,0,0,0,0,0,1,0
002980,1,0,2980-2.JPG,2980-1.JPG,5,0,5,5,1.0,1,5,detail_visibility,0,4,1,0,0,0,0,0,0,0,0
002981,0,1,2981-1.JPG,2981-2.JPG,2,1,3,2,0.6666666666666666,0,3,other,0,0,0,0,0,0,0,0,3,0,0
002981,1,0,2981-2.JPG,2981-1.JPG,4,1,5,4,0.8,1,5,composition,1,0,0,0,0,1,1,0,1,1,0
002982,0,1,2982-1.JPG,2982-2.JPG,1,3,4,3,0.75,1,4,composition,2,1,0,0,0,0,0,0,1,0,0
002982,0,2,2982-1.JPG,2982-3.JPG,1,1,2,1,0.5,2,2,other,0,0,0,0,0,0,0,0,1,1,0
002982,1,0,2982-2.JPG,2982-1.JPG,2,1,3,2,0.6666666666666666,1,3,sharpness,0,0,0,0,0,0,0,0,1,2,0
002982,1,2,2982-2.JPG,2982-3.JPG,3,1,4,3,0.75,1,4,sharpness,0,0,0,1,1,0,0,0,0,2,0
002982,2,0,2982-3.JPG,2982-1.JPG,1,4,5,4,0.8,0,5,sharpness,0,0,0,0,0,0,0,1,1,2,1
002982,2,1,2982-3.JPG,2982-2.JPG,0,1,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
002984,0,1,2984-1.JPG,2984-2.JPG,8,1,9,8,0.8888888888888888,0,9,sharpness,2,0,0,0,2,1,0,0,1,3,0
002984,1,0,2984-2.JPG,2984-1.JPG,0,1,1,1,1.0,0,1,sharpness,0,0,0,0,0,0,0,0,0,1,0
002985,0,1,2985-1.JPG,2985-2.JPG,1,4,5,4,0.8,1,5,other,0,0,0,0,0,1,0,0,3,0,1
002985,1,0,2985-2.JPG,2985-1.JPG,1,3,4,3,0.75,0,4,other,1,0,0,1,0,0,0,0,2,0,0
002986,0,1,2986-1.JPG,2986-2.JPG,0,6,6,6,1.0,1,6,sharpness,1,0,1,0,1,0,0,0,0,3,0
002986,1,0,2986-2.JPG,2986-1.JPG,2,0,2,2,1.0,1,2,composition,1,0,0,0,1,0,0,0,0,0,0
002987,0,1,2987-1.JPG,2987-2.JPG,9,1,10,9,0.9,0,10,exposure_quality,1,0,0,0,4,1,0,1,1,2,0
002988,0,1,2988-1.JPG,2988-2.JPG,3,1,4,3,0.75,0,4,other,0,0,0,0,1,0,0,0,3,0,0
002988,1,0,2988-2.JPG,2988-1.JPG,1,5,6,5,0.8333333333333334,0,6,other,0,0,0,0,0,0,2,0,3,1,0
002989,0,1,2989-1.JPG,2989-2.JPG,2,3,5,3,0.6,1,5,other,0,0,0,0,0,1,0,0,4,0,0
002989,1,0,2989-2.JPG,2989-1.JPG,1,4,5,4,0.8,0,5,sharpness,0,0,0,0,0,0,0,1,0,4,0
002990,0,1,2990-1.JPG,2990-2.JPG,8,0,8,8,1.0,0,8,field_of_view,2,1,0,0,0,3,0,0,0,2,0
002990,1,0,2990-2.JPG,2990-1.JPG,2,2,4,2,0.5,0,4,sharpness,0,0,1,0,0,0,0,0,0,3,0
002991,0,1,2991-1.JPG,2991-2.JPG,2,2,4,2,0.5,1,4,other,0,0,0,0,0,0,0,0,3,0,1
002991,1,0,2991-2.JPG,2991-1.JPG,2,3,5,3,0.6,0,5,lighting_quality,0,0,0,0,1,0,2,0,2,0,0
002992,0,1,2992-1.JPG,2992-2.JPG,2,1,3,2,0.6666666666666666,0,3,composition,1,0,0,0,0,0,1,0,0,1,0
002992,0,2,2992-1.JPG,2992-3.JPG,4,1,5,4,0.8,0,5,exposure_quality,0,0,0,0,2,0,0,0,2,0,1
002992,1,2,2992-2.JPG,2992-3.JPG,0,4,4,4,1.0,2,4,other,0,0,0,0,1,0,0,0,3,0,0
002992,2,0,2992-3.JPG,2992-1.JPG,0,2,2,2,1.0,0,2,other,0,0,0,0,0,0,0,0,2,0,0
002992,2,1,2992-3.JPG,2992-2.JPG,1,0,1,1,1.0,2,1,sharpness,0,0,0,0,0,0,0,0,0,1,0
002994,0,1,2994-1.JPG,2994-2.JPG,1,2,3,2,0.6666666666666666,1,3,composition,1,0,0,0,1,0,0,0,0,1,0
002994,1,0,2994-2.JPG,2994-1.JPG,4,2,6,4,0.6666666666666666,1,6,other,0,0,0,0,1,0,0,0,5,0,0
002996,0,1,2996-1.JPG,2996-2.JPG,1,6,7,6,0.8571428571428571,1,7,composition,2,1,0,0,1,0,0,0,1,1,1
002996,1,0,2996-2.JPG,2996-1.JPG,2,3,5,3,0.6,0,5,sharpness,1,0,0,0,0,0,1,0,0,3,0
002997,0,1,2997-1.JPG,2997-2.JPG,0,5,5,5,1.0,1,5,composition,1,1,0,0,1,1,0,0,0,1,0
002997,0,2,2997-1.JPG,2997-3.JPG,0,3,3,3,1.0,2,3,detail_visibility,0,1,0,0,0,0,0,0,1,1,0
002997,1,0,2997-2.JPG,2997-1.JPG,3,0,3,3,1.0,1,3,sharpness,1,0,0,0,0,0,0,0,0,2,0
002997,1,2,2997-2.JPG,2997-3.JPG,2,0,2,2,1.0,1,2,other,0,0,0,0,0,0,0,0,2,0,0
002997,2,0,2997-3.JPG,2997-1.JPG,1,3,4,3,0.75,0,4,other,0,0,0,0,0,0,0,0,4,0,0
002997,2,1,2997-3.JPG,2997-2.JPG,1,5,6,5,0.8333333333333334,1,6,other,0,0,0,0,0,0,0,0,5,0,1
002998,0,1,2998-1.JPG,2998-2.JPG,0,2,2,2,1.0,1,2,distance_appropriateness,0,0,1,0,0,0,1,0,0,0,0
002998,1,0,2998-2.JPG,2998-1.JPG,4,0,4,4,1.0,1,4,sharpness,1,0,0,0,0,0,0,0,0,3,0
002999,0,1,2999-1.JPG,2999-2.JPG,0,2,2,2,1.0,1,2,other,0,0,0,0,0,0,0,0,1,0,1
002999,0,2,2999-1.JPG,2999-3.JPG,1,3,4,3,0.75,2,4,other,1,0,0,0,0,1,0,0,2,0,0
002999,0,4,2999-1.JPG,2999-5.JPG,0,1,1,1,1.0,4,1,other,0,0,0,0,0,0,0,0,1,0,0
002999,1,0,2999-2.JPG,2999-1.JPG,1,0,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
002999,1,2,2999-2.JPG,2999-3.JPG,0,2,2,2,1.0,2,2,field_of_view,0,0,0,0,0,2,0,0,0,0,0
002999,1,3,2999-2.JPG,2999-4.JPG,0,2,2,2,1.0,3,2,motion_blur,0,0,0,0,0,0,0,1,1,0,0
002999,1,4,2999-2.JPG,2999-5.JPG,0,4,4,4,1.0,4,4,composition,2,0,0,0,0,0,0,0,2,0,0
002999,2,0,2999-3.JPG,2999-1.JPG,1,0,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
002999,2,1,2999-3.JPG,2999-2.JPG,1,0,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
002999,2,3,2999-3.JPG,2999-4.JPG,1,2,3,2,0.6666666666666666,3,3,exposure_quality,0,0,0,0,1,1,0,0,0,1,0
002999,2,4,2999-3.JPG,2999-5.JPG,0,2,2,2,1.0,4,2,distance_appropriateness,0,0,1,0,0,0,1,0,0,0,0
002999,3,0,2999-4.JPG,2999-1.JPG,3,0,3,3,1.0,3,3,other,0,0,0,0,0,0,0,1,2,0,0
002999,3,1,2999-4.JPG,2999-2.JPG,3,0,3,3,1.0,3,3,composition,1,0,0,0,0,0,0,1,1,0,0
002999,3,2,2999-4.JPG,2999-3.JPG,2,0,2,2,1.0,3,2,field_of_view,0,0,0,0,0,1,0,1,0,0,0
002999,3,4,2999-4.JPG,2999-5.JPG,0,2,2,2,1.0,4,2,composition,1,0,0,0,0,0,0,0,1,0,0
002999,4,0,2999-5.JPG,2999-1.JPG,1,0,1,1,1.0,4,1,composition,1,0,0,0,0,0,0,0,0,0,0
002999,4,1,2999-5.JPG,2999-2.JPG,0,2,2,2,1.0,1,2,detail_visibility,0,1,0,0,0,0,0,0,1,0,0
002999,4,2,2999-5.JPG,2999-3.JPG,2,0,2,2,1.0,4,2,composition,1,0,0,0,0,0,0,0,1,0,0
002999,4,3,2999-5.JPG,2999-4.JPG,1,1,2,1,0.5,3,2,exposure_quality,0,0,0,0,1,0,0,0,1,0,0
003000,0,1,3000-1.JPG,3000-2.JPG,5,2,7,5,0.7142857142857143,0,7,other,0,0,0,0,1,0,1,0,3,2,0
003000,1,0,3000-2.JPG,3000-1.JPG,1,2,3,2,0.6666666666666666,0,3,lighting_quality,0,0,0,0,0,0,1,0,1,1,0
003001,0,1,3001-1.JPG,3001-2.JPG,1,0,1,1,1.0,0,1,sharpness,0,0,0,0,0,0,0,0,0,1,0
003001,0,2,3001-1.JPG,3001-3.JPG,0,2,2,2,1.0,2,2,other,0,0,0,0,0,0,0,0,2,0,0
003001,0,3,3001-1.JPG,3001-4.JPG,2,0,2,2,1.0,0,2,exposure_quality,0,0,0,0,1,0,0,0,0,0,1
003001,1,0,3001-2.JPG,3001-1.JPG,3,2,5,3,0.6,1,5,other,0,0,0,0,0,0,0,0,3,1,1
003001,1,2,3001-2.JPG,3001-3.JPG,1,1,2,1,0.5,2,2,other,0,0,0,0,0,0,0,0,1,0,1
003001,1,3,3001-2.JPG,3001-4.JPG,1,1,2,1,0.5,3,2,other,0,0,0,0,0,0,0,0,1,0,1
003001,2,0,3001-3.JPG,3001-1.JPG,4,0,4,4,1.0,2,4,other,1,0,0,0,0,1,0,0,2,0,0
003001,2,1,3001-3.JPG,3001-2.JPG,2,1,3,2,0.6666666666666666,2,3,exposure_quality,0,0,0,0,1,0,0,0,1,0,1
003001,2,3,3001-3.JPG,3001-4.JPG,2,2,4,2,0.5,3,4,other,1,0,0,0,0,0,0,0,2,0,1
003001,3,0,3001-4.JPG,3001-1.JPG,2,1,3,2,0.6666666666666666,3,3,other,0,0,0,0,0,0,0,0,3,0,0
003001,3,1,3001-4.JPG,3001-2.JPG,2,0,2,2,1.0,3,2,other,0,0,0,0,0,0,0,0,2,0,0
003001,3,2,3001-4.JPG,3001-3.JPG,0,1,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
003002,0,1,3002-1.JPG,3002-2.JPG,5,0,5,5,1.0,0,5,other,0,1,0,0,1,0,0,0,3,0,0
003002,1,0,3002-2.JPG,3002-1.JPG,0,5,5,5,1.0,0,5,sharpness,1,1,0,0,0,0,0,0,1,2,0
003003,0,1,3003-1.JPG,3003-2.JPG,1,1,2,1,0.5,1,2,other,0,0,0,0,0,0,0,0,1,1,0
003003,1,0,3003-2.JPG,3003-1.JPG,6,1,7,6,0.8571428571428571,1,7,composition,2,1,1,0,1,2,0,0,0,0,0
003004,0,1,3004-1.JPG,3004-2.JPG,0,6,6,6,1.0,1,6,subject_interest,0,0,0,0,1,0,0,0,0,2,3
003004,1,0,3004-2.JPG,3004-1.JPG,1,0,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
